id,Response
294794,GaussianNB()
84116,GaussianNB()
42611,GaussianNB()
101924,GaussianNB()
116280,GaussianNB()
40200,GaussianNB()
15970,GaussianNB()
143029,GaussianNB()
219277,GaussianNB()
110429,GaussianNB()
47260,GaussianNB()
183002,GaussianNB()
162771,GaussianNB()
165018,GaussianNB()
477147,GaussianNB()
172678,GaussianNB()
75832,GaussianNB()
164613,GaussianNB()
434425,GaussianNB()
193000,GaussianNB()
97991,GaussianNB()
241680,GaussianNB()
232874,GaussianNB()
96085,GaussianNB()
283826,GaussianNB()
300780,GaussianNB()
286928,GaussianNB()
202489,GaussianNB()
355581,GaussianNB()
169588,GaussianNB()
101370,GaussianNB()
87101,GaussianNB()
94858,GaussianNB()
179464,GaussianNB()
379064,GaussianNB()
250017,GaussianNB()
60490,GaussianNB()
325890,GaussianNB()
287517,GaussianNB()
411409,GaussianNB()
248406,GaussianNB()
188591,GaussianNB()
183014,GaussianNB()
207923,GaussianNB()
364856,GaussianNB()
297291,GaussianNB()
71025,GaussianNB()
195482,GaussianNB()
173315,GaussianNB()
503471,GaussianNB()
237080,GaussianNB()
153613,GaussianNB()
436889,GaussianNB()
268883,GaussianNB()
46881,GaussianNB()
332338,GaussianNB()
22084,GaussianNB()
295312,GaussianNB()
82645,GaussianNB()
29027,GaussianNB()
194809,GaussianNB()
230298,GaussianNB()
356324,GaussianNB()
118731,GaussianNB()
289490,GaussianNB()
144736,GaussianNB()
476941,GaussianNB()
81510,GaussianNB()
104500,GaussianNB()
244058,GaussianNB()
424611,GaussianNB()
352196,GaussianNB()
136200,GaussianNB()
165595,GaussianNB()
6231,GaussianNB()
105531,GaussianNB()
192613,GaussianNB()
506862,GaussianNB()
495937,GaussianNB()
68089,GaussianNB()
33081,GaussianNB()
257404,GaussianNB()
311533,GaussianNB()
394711,GaussianNB()
395198,GaussianNB()
275016,GaussianNB()
49139,GaussianNB()
293346,GaussianNB()
209350,GaussianNB()
63075,GaussianNB()
278366,GaussianNB()
70398,GaussianNB()
210264,GaussianNB()
375681,GaussianNB()
157075,GaussianNB()
375679,GaussianNB()
230403,GaussianNB()
387155,GaussianNB()
105169,GaussianNB()
6609,GaussianNB()
216864,GaussianNB()
391897,GaussianNB()
355569,GaussianNB()
59724,GaussianNB()
503211,GaussianNB()
155696,GaussianNB()
348815,GaussianNB()
139514,GaussianNB()
249895,GaussianNB()
1709,GaussianNB()
149082,GaussianNB()
147496,GaussianNB()
4535,GaussianNB()
439942,GaussianNB()
351547,GaussianNB()
42469,GaussianNB()
371914,GaussianNB()
21862,GaussianNB()
301283,GaussianNB()
367625,GaussianNB()
24834,GaussianNB()
412896,GaussianNB()
212291,GaussianNB()
316963,GaussianNB()
6952,GaussianNB()
383534,GaussianNB()
372010,GaussianNB()
249640,GaussianNB()
83051,GaussianNB()
467087,GaussianNB()
443562,GaussianNB()
334081,GaussianNB()
154853,GaussianNB()
252107,GaussianNB()
273853,GaussianNB()
454066,GaussianNB()
446396,GaussianNB()
96361,GaussianNB()
10984,GaussianNB()
137629,GaussianNB()
32507,GaussianNB()
263645,GaussianNB()
419403,GaussianNB()
80152,GaussianNB()
380743,GaussianNB()
14263,GaussianNB()
381670,GaussianNB()
14894,GaussianNB()
341690,GaussianNB()
368686,GaussianNB()
502786,GaussianNB()
295353,GaussianNB()
484464,GaussianNB()
334152,GaussianNB()
7459,GaussianNB()
153496,GaussianNB()
358673,GaussianNB()
340223,GaussianNB()
103194,GaussianNB()
344981,GaussianNB()
135326,GaussianNB()
361954,GaussianNB()
241040,GaussianNB()
320280,GaussianNB()
376730,GaussianNB()
204628,GaussianNB()
476154,GaussianNB()
184322,GaussianNB()
25767,GaussianNB()
445972,GaussianNB()
320504,GaussianNB()
433507,GaussianNB()
503712,GaussianNB()
371566,GaussianNB()
106333,GaussianNB()
398962,GaussianNB()
362187,GaussianNB()
167007,GaussianNB()
372475,GaussianNB()
82580,GaussianNB()
168452,GaussianNB()
299127,GaussianNB()
200894,GaussianNB()
306451,GaussianNB()
172753,GaussianNB()
307372,GaussianNB()
374194,GaussianNB()
68480,GaussianNB()
376089,GaussianNB()
379542,GaussianNB()
181718,GaussianNB()
196377,GaussianNB()
12084,GaussianNB()
115436,GaussianNB()
45681,GaussianNB()
60508,GaussianNB()
3575,GaussianNB()
316726,GaussianNB()
293068,GaussianNB()
148711,GaussianNB()
271868,GaussianNB()
306560,GaussianNB()
320721,GaussianNB()
313356,GaussianNB()
97106,GaussianNB()
328147,GaussianNB()
394544,GaussianNB()
55219,GaussianNB()
70015,GaussianNB()
290594,GaussianNB()
222597,GaussianNB()
209878,GaussianNB()
229249,GaussianNB()
31099,GaussianNB()
111028,GaussianNB()
61950,GaussianNB()
70817,GaussianNB()
170419,GaussianNB()
172789,GaussianNB()
453726,GaussianNB()
44776,GaussianNB()
168493,GaussianNB()
322468,GaussianNB()
20797,GaussianNB()
128592,GaussianNB()
6992,GaussianNB()
487843,GaussianNB()
33045,GaussianNB()
34711,GaussianNB()
133278,GaussianNB()
461734,GaussianNB()
490776,GaussianNB()
388445,GaussianNB()
201463,GaussianNB()
81451,GaussianNB()
64908,GaussianNB()
230538,GaussianNB()
354084,GaussianNB()
258670,GaussianNB()
112000,GaussianNB()
182524,GaussianNB()
234065,GaussianNB()
36682,GaussianNB()
65471,GaussianNB()
448526,GaussianNB()
52739,GaussianNB()
13920,GaussianNB()
486627,GaussianNB()
8482,GaussianNB()
91687,GaussianNB()
47660,GaussianNB()
121635,GaussianNB()
42999,GaussianNB()
253540,GaussianNB()
268607,GaussianNB()
200374,GaussianNB()
63790,GaussianNB()
223527,GaussianNB()
452998,GaussianNB()
294,GaussianNB()
232444,GaussianNB()
333628,GaussianNB()
449054,GaussianNB()
180914,GaussianNB()
120438,GaussianNB()
244774,GaussianNB()
506987,GaussianNB()
351678,GaussianNB()
391300,GaussianNB()
384576,GaussianNB()
444807,GaussianNB()
194664,GaussianNB()
147951,GaussianNB()
267701,GaussianNB()
193883,GaussianNB()
141051,GaussianNB()
373693,GaussianNB()
22614,GaussianNB()
179810,GaussianNB()
171763,GaussianNB()
103456,GaussianNB()
182493,GaussianNB()
221631,GaussianNB()
262643,GaussianNB()
468979,GaussianNB()
313440,GaussianNB()
279958,GaussianNB()
113972,GaussianNB()
138422,GaussianNB()
285894,GaussianNB()
147474,GaussianNB()
387043,GaussianNB()
287502,GaussianNB()
169729,GaussianNB()
314024,GaussianNB()
359124,GaussianNB()
384838,GaussianNB()
495905,GaussianNB()
21274,GaussianNB()
203215,GaussianNB()
77159,GaussianNB()
333478,GaussianNB()
71473,GaussianNB()
266925,GaussianNB()
66762,GaussianNB()
430276,GaussianNB()
416335,GaussianNB()
162988,GaussianNB()
204424,GaussianNB()
45775,GaussianNB()
93400,GaussianNB()
220867,GaussianNB()
265737,GaussianNB()
66553,GaussianNB()
418930,GaussianNB()
219139,GaussianNB()
202604,GaussianNB()
112435,GaussianNB()
218246,GaussianNB()
132729,GaussianNB()
492080,GaussianNB()
91702,GaussianNB()
94230,GaussianNB()
371042,GaussianNB()
470406,GaussianNB()
351629,GaussianNB()
469889,GaussianNB()
387319,GaussianNB()
457457,GaussianNB()
166133,GaussianNB()
132288,GaussianNB()
462445,GaussianNB()
298472,GaussianNB()
494741,GaussianNB()
263049,GaussianNB()
299509,GaussianNB()
464882,GaussianNB()
449176,GaussianNB()
369787,GaussianNB()
63794,GaussianNB()
16770,GaussianNB()
203460,GaussianNB()
141528,GaussianNB()
310277,GaussianNB()
42048,GaussianNB()
12469,GaussianNB()
44962,GaussianNB()
99217,GaussianNB()
306233,GaussianNB()
450068,GaussianNB()
340100,GaussianNB()
99666,GaussianNB()
361942,GaussianNB()
195192,GaussianNB()
19187,GaussianNB()
116457,GaussianNB()
38914,GaussianNB()
441478,GaussianNB()
120528,GaussianNB()
3442,GaussianNB()
61988,GaussianNB()
283993,GaussianNB()
172538,GaussianNB()
148966,GaussianNB()
446285,GaussianNB()
97420,GaussianNB()
70900,GaussianNB()
63541,GaussianNB()
265851,GaussianNB()
503575,GaussianNB()
377228,GaussianNB()
378960,GaussianNB()
312263,GaussianNB()
187160,GaussianNB()
264456,GaussianNB()
452652,GaussianNB()
59856,GaussianNB()
454890,GaussianNB()
298372,GaussianNB()
400214,GaussianNB()
151176,GaussianNB()
354805,GaussianNB()
212464,GaussianNB()
272365,GaussianNB()
417605,GaussianNB()
299341,GaussianNB()
245588,GaussianNB()
177342,GaussianNB()
103812,GaussianNB()
342190,GaussianNB()
331858,GaussianNB()
127718,GaussianNB()
57880,GaussianNB()
268762,GaussianNB()
394072,GaussianNB()
149084,GaussianNB()
308037,GaussianNB()
90,GaussianNB()
432736,GaussianNB()
320775,GaussianNB()
349724,GaussianNB()
152428,GaussianNB()
352959,GaussianNB()
409122,GaussianNB()
261709,GaussianNB()
360038,GaussianNB()
205725,GaussianNB()
309058,GaussianNB()
192075,GaussianNB()
304080,GaussianNB()
307312,GaussianNB()
437151,GaussianNB()
351578,GaussianNB()
375897,GaussianNB()
53871,GaussianNB()
361568,GaussianNB()
398139,GaussianNB()
359165,GaussianNB()
166375,GaussianNB()
370847,GaussianNB()
91679,GaussianNB()
244820,GaussianNB()
416954,GaussianNB()
342671,GaussianNB()
363935,GaussianNB()
288463,GaussianNB()
196985,GaussianNB()
233778,GaussianNB()
156622,GaussianNB()
426393,GaussianNB()
193435,GaussianNB()
308062,GaussianNB()
297873,GaussianNB()
441912,GaussianNB()
92986,GaussianNB()
92662,GaussianNB()
32,GaussianNB()
197937,GaussianNB()
148627,GaussianNB()
183219,GaussianNB()
328358,GaussianNB()
479847,GaussianNB()
156137,GaussianNB()
173696,GaussianNB()
36759,GaussianNB()
171630,GaussianNB()
473430,GaussianNB()
475385,GaussianNB()
366772,GaussianNB()
422895,GaussianNB()
62474,GaussianNB()
433422,GaussianNB()
197485,GaussianNB()
115554,GaussianNB()
342009,GaussianNB()
198773,GaussianNB()
39722,GaussianNB()
166852,GaussianNB()
221515,GaussianNB()
191421,GaussianNB()
265657,GaussianNB()
111321,GaussianNB()
232931,GaussianNB()
346952,GaussianNB()
481104,GaussianNB()
322290,GaussianNB()
217910,GaussianNB()
415143,GaussianNB()
485810,GaussianNB()
160719,GaussianNB()
338586,GaussianNB()
386562,GaussianNB()
266358,GaussianNB()
140680,GaussianNB()
63483,GaussianNB()
289678,GaussianNB()
481818,GaussianNB()
119266,GaussianNB()
306430,GaussianNB()
37787,GaussianNB()
272480,GaussianNB()
194438,GaussianNB()
148347,GaussianNB()
153745,GaussianNB()
240433,GaussianNB()
483686,GaussianNB()
258066,GaussianNB()
216893,GaussianNB()
351472,GaussianNB()
179443,GaussianNB()
307339,GaussianNB()
392822,GaussianNB()
272926,GaussianNB()
455168,GaussianNB()
15751,GaussianNB()
292084,GaussianNB()
308601,GaussianNB()
111525,GaussianNB()
198946,GaussianNB()
184080,GaussianNB()
154419,GaussianNB()
176918,GaussianNB()
115777,GaussianNB()
350283,GaussianNB()
192781,GaussianNB()
387465,GaussianNB()
76641,GaussianNB()
11780,GaussianNB()
219350,GaussianNB()
292513,GaussianNB()
15125,GaussianNB()
295195,GaussianNB()
82901,GaussianNB()
307355,GaussianNB()
428936,GaussianNB()
138064,GaussianNB()
198797,GaussianNB()
67232,GaussianNB()
90083,GaussianNB()
432987,GaussianNB()
175444,GaussianNB()
469530,GaussianNB()
174950,GaussianNB()
434031,GaussianNB()
67823,GaussianNB()
394255,GaussianNB()
264201,GaussianNB()
151458,GaussianNB()
289028,GaussianNB()
499642,GaussianNB()
191324,GaussianNB()
455985,GaussianNB()
178586,GaussianNB()
1096,GaussianNB()
46415,GaussianNB()
27397,GaussianNB()
223016,GaussianNB()
280280,GaussianNB()
271472,GaussianNB()
248308,GaussianNB()
493981,GaussianNB()
85331,GaussianNB()
87472,GaussianNB()
289878,GaussianNB()
356606,GaussianNB()
263824,GaussianNB()
198549,GaussianNB()
296003,GaussianNB()
27781,GaussianNB()
177047,GaussianNB()
507743,GaussianNB()
150523,GaussianNB()
87949,GaussianNB()
192830,GaussianNB()
171620,GaussianNB()
158815,GaussianNB()
298094,GaussianNB()
429613,GaussianNB()
361160,GaussianNB()
60750,GaussianNB()
122810,GaussianNB()
224790,GaussianNB()
205228,GaussianNB()
141245,GaussianNB()
117430,GaussianNB()
69375,GaussianNB()
120450,GaussianNB()
115949,GaussianNB()
448978,GaussianNB()
229347,GaussianNB()
148546,GaussianNB()
259300,GaussianNB()
273715,GaussianNB()
255860,GaussianNB()
284611,GaussianNB()
441659,GaussianNB()
291154,GaussianNB()
198000,GaussianNB()
469105,GaussianNB()
349513,GaussianNB()
197194,GaussianNB()
63542,GaussianNB()
76596,GaussianNB()
113631,GaussianNB()
267592,GaussianNB()
248136,GaussianNB()
176185,GaussianNB()
282633,GaussianNB()
106282,GaussianNB()
363541,GaussianNB()
431591,GaussianNB()
350451,GaussianNB()
171084,GaussianNB()
371281,GaussianNB()
35298,GaussianNB()
97699,GaussianNB()
347658,GaussianNB()
77974,GaussianNB()
337394,GaussianNB()
90734,GaussianNB()
332915,GaussianNB()
373142,GaussianNB()
284651,GaussianNB()
34238,GaussianNB()
60097,GaussianNB()
127998,GaussianNB()
233011,GaussianNB()
151770,GaussianNB()
358533,GaussianNB()
43608,GaussianNB()
231038,GaussianNB()
404055,GaussianNB()
58324,GaussianNB()
152515,GaussianNB()
97073,GaussianNB()
139211,GaussianNB()
358446,GaussianNB()
483911,GaussianNB()
186659,GaussianNB()
328862,GaussianNB()
318411,GaussianNB()
134201,GaussianNB()
354565,GaussianNB()
112711,GaussianNB()
470391,GaussianNB()
370210,GaussianNB()
477393,GaussianNB()
253149,GaussianNB()
210483,GaussianNB()
220055,GaussianNB()
395691,GaussianNB()
95791,GaussianNB()
475663,GaussianNB()
506896,GaussianNB()
193584,GaussianNB()
56791,GaussianNB()
104865,GaussianNB()
489162,GaussianNB()
475260,GaussianNB()
313181,GaussianNB()
179566,GaussianNB()
264888,GaussianNB()
334388,GaussianNB()
295959,GaussianNB()
198172,GaussianNB()
335060,GaussianNB()
31813,GaussianNB()
1258,GaussianNB()
451581,GaussianNB()
51068,GaussianNB()
304415,GaussianNB()
306704,GaussianNB()
149240,GaussianNB()
360556,GaussianNB()
365338,GaussianNB()
266152,GaussianNB()
11052,GaussianNB()
287227,GaussianNB()
57223,GaussianNB()
347438,GaussianNB()
48758,GaussianNB()
103357,GaussianNB()
244836,GaussianNB()
445785,GaussianNB()
444683,GaussianNB()
125302,GaussianNB()
391080,GaussianNB()
109716,GaussianNB()
34219,GaussianNB()
239993,GaussianNB()
101113,GaussianNB()
63066,GaussianNB()
259658,GaussianNB()
407499,GaussianNB()
447412,GaussianNB()
245333,GaussianNB()
78645,GaussianNB()
366502,GaussianNB()
444570,GaussianNB()
330815,GaussianNB()
166512,GaussianNB()
439207,GaussianNB()
476590,GaussianNB()
131919,GaussianNB()
500413,GaussianNB()
291182,GaussianNB()
77345,GaussianNB()
144959,GaussianNB()
259734,GaussianNB()
205988,GaussianNB()
298491,GaussianNB()
354762,GaussianNB()
358891,GaussianNB()
390372,GaussianNB()
478761,GaussianNB()
53781,GaussianNB()
379275,GaussianNB()
397816,GaussianNB()
351532,GaussianNB()
45440,GaussianNB()
206688,GaussianNB()
153364,GaussianNB()
179561,GaussianNB()
254895,GaussianNB()
445658,GaussianNB()
67798,GaussianNB()
54266,GaussianNB()
48617,GaussianNB()
284781,GaussianNB()
358902,GaussianNB()
207237,GaussianNB()
30629,GaussianNB()
241978,GaussianNB()
272268,GaussianNB()
220983,GaussianNB()
27079,GaussianNB()
133559,GaussianNB()
190126,GaussianNB()
195780,GaussianNB()
456293,GaussianNB()
22813,GaussianNB()
13717,GaussianNB()
312344,GaussianNB()
232053,GaussianNB()
121487,GaussianNB()
282712,GaussianNB()
241830,GaussianNB()
124857,GaussianNB()
398514,GaussianNB()
471999,GaussianNB()
209764,GaussianNB()
12973,GaussianNB()
184385,GaussianNB()
159090,GaussianNB()
292679,GaussianNB()
63973,GaussianNB()
85205,GaussianNB()
363679,GaussianNB()
362475,GaussianNB()
293144,GaussianNB()
324663,GaussianNB()
128211,GaussianNB()
61764,GaussianNB()
120102,GaussianNB()
10936,GaussianNB()
121533,GaussianNB()
303546,GaussianNB()
491696,GaussianNB()
439909,GaussianNB()
162686,GaussianNB()
99660,GaussianNB()
162278,GaussianNB()
390722,GaussianNB()
315796,GaussianNB()
64437,GaussianNB()
309031,GaussianNB()
70071,GaussianNB()
100370,GaussianNB()
133005,GaussianNB()
83994,GaussianNB()
303460,GaussianNB()
237287,GaussianNB()
56664,GaussianNB()
116713,GaussianNB()
105933,GaussianNB()
315483,GaussianNB()
416114,GaussianNB()
326040,GaussianNB()
159053,GaussianNB()
10873,GaussianNB()
277438,GaussianNB()
267861,GaussianNB()
250997,GaussianNB()
200103,GaussianNB()
224759,GaussianNB()
53175,GaussianNB()
349171,GaussianNB()
432854,GaussianNB()
318479,GaussianNB()
168860,GaussianNB()
355683,GaussianNB()
348020,GaussianNB()
267503,GaussianNB()
60838,GaussianNB()
364901,GaussianNB()
394811,GaussianNB()
171922,GaussianNB()
45129,GaussianNB()
352523,GaussianNB()
327876,GaussianNB()
354781,GaussianNB()
497650,GaussianNB()
413676,GaussianNB()
50787,GaussianNB()
332275,GaussianNB()
246855,GaussianNB()
261002,GaussianNB()
499782,GaussianNB()
498843,GaussianNB()
187550,GaussianNB()
413412,GaussianNB()
43555,GaussianNB()
152935,GaussianNB()
263176,GaussianNB()
501083,GaussianNB()
99782,GaussianNB()
128789,GaussianNB()
158769,GaussianNB()
260464,GaussianNB()
408754,GaussianNB()
72830,GaussianNB()
63484,GaussianNB()
297839,GaussianNB()
26888,GaussianNB()
36310,GaussianNB()
181832,GaussianNB()
284294,GaussianNB()
124989,GaussianNB()
349774,GaussianNB()
188146,GaussianNB()
127356,GaussianNB()
56700,GaussianNB()
478247,GaussianNB()
478924,GaussianNB()
86008,GaussianNB()
288118,GaussianNB()
296833,GaussianNB()
265559,GaussianNB()
397001,GaussianNB()
147841,GaussianNB()
443794,GaussianNB()
105542,GaussianNB()
295375,GaussianNB()
192739,GaussianNB()
139234,GaussianNB()
267021,GaussianNB()
56261,GaussianNB()
174909,GaussianNB()
387574,GaussianNB()
332489,GaussianNB()
214881,GaussianNB()
169605,GaussianNB()
173163,GaussianNB()
112392,GaussianNB()
429976,GaussianNB()
60353,GaussianNB()
199434,GaussianNB()
128266,GaussianNB()
43489,GaussianNB()
177051,GaussianNB()
175939,GaussianNB()
473389,GaussianNB()
269116,GaussianNB()
482402,GaussianNB()
48559,GaussianNB()
206611,GaussianNB()
258071,GaussianNB()
340325,GaussianNB()
305492,GaussianNB()
337450,GaussianNB()
153937,GaussianNB()
377967,GaussianNB()
32561,GaussianNB()
221643,GaussianNB()
3582,GaussianNB()
213702,GaussianNB()
446665,GaussianNB()
117165,GaussianNB()
175458,GaussianNB()
98735,GaussianNB()
493271,GaussianNB()
346849,GaussianNB()
4967,GaussianNB()
502764,GaussianNB()
4915,GaussianNB()
14330,GaussianNB()
48853,GaussianNB()
370530,GaussianNB()
15236,GaussianNB()
311576,GaussianNB()
108089,GaussianNB()
173517,GaussianNB()
317409,GaussianNB()
131588,GaussianNB()
170052,GaussianNB()
202287,GaussianNB()
463870,GaussianNB()
221713,GaussianNB()
143509,GaussianNB()
336707,GaussianNB()
458950,GaussianNB()
406263,GaussianNB()
25463,GaussianNB()
322604,GaussianNB()
24667,GaussianNB()
328423,GaussianNB()
114187,GaussianNB()
302836,GaussianNB()
478443,GaussianNB()
6054,GaussianNB()
39329,GaussianNB()
316864,GaussianNB()
86235,GaussianNB()
125826,GaussianNB()
265987,GaussianNB()
65794,GaussianNB()
283220,GaussianNB()
278658,GaussianNB()
336082,GaussianNB()
368325,GaussianNB()
243517,GaussianNB()
381052,GaussianNB()
355570,GaussianNB()
124801,GaussianNB()
137222,GaussianNB()
111029,GaussianNB()
268904,GaussianNB()
56286,GaussianNB()
44318,GaussianNB()
212745,GaussianNB()
121462,GaussianNB()
444678,GaussianNB()
25586,GaussianNB()
473555,GaussianNB()
43275,GaussianNB()
161053,GaussianNB()
163098,GaussianNB()
18686,GaussianNB()
348336,GaussianNB()
184435,GaussianNB()
454348,GaussianNB()
92981,GaussianNB()
20504,GaussianNB()
107714,GaussianNB()
348639,GaussianNB()
392474,GaussianNB()
92203,GaussianNB()
162420,GaussianNB()
170643,GaussianNB()
363330,GaussianNB()
197043,GaussianNB()
147822,GaussianNB()
160909,GaussianNB()
421305,GaussianNB()
237724,GaussianNB()
196813,GaussianNB()
292217,GaussianNB()
95752,GaussianNB()
86368,GaussianNB()
438745,GaussianNB()
469807,GaussianNB()
209923,GaussianNB()
199108,GaussianNB()
80777,GaussianNB()
269189,GaussianNB()
416104,GaussianNB()
39433,GaussianNB()
358502,GaussianNB()
204804,GaussianNB()
253095,GaussianNB()
393609,GaussianNB()
230844,GaussianNB()
49364,GaussianNB()
390151,GaussianNB()
463324,GaussianNB()
85963,GaussianNB()
236636,GaussianNB()
265194,GaussianNB()
6065,GaussianNB()
479358,GaussianNB()
193186,GaussianNB()
238121,GaussianNB()
143663,GaussianNB()
52561,GaussianNB()
135948,GaussianNB()
142994,GaussianNB()
304654,GaussianNB()
478741,GaussianNB()
95455,GaussianNB()
43691,GaussianNB()
136807,GaussianNB()
83542,GaussianNB()
348420,GaussianNB()
403349,GaussianNB()
363868,GaussianNB()
92271,GaussianNB()
229533,GaussianNB()
17094,GaussianNB()
32644,GaussianNB()
204535,GaussianNB()
201624,GaussianNB()
431873,GaussianNB()
154244,GaussianNB()
325862,GaussianNB()
284258,GaussianNB()
176397,GaussianNB()
364807,GaussianNB()
63499,GaussianNB()
118309,GaussianNB()
362470,GaussianNB()
441708,GaussianNB()
197178,GaussianNB()
10840,GaussianNB()
844,GaussianNB()
9934,GaussianNB()
112716,GaussianNB()
109678,GaussianNB()
195981,GaussianNB()
71818,GaussianNB()
117607,GaussianNB()
171044,GaussianNB()
250773,GaussianNB()
1019,GaussianNB()
233236,GaussianNB()
12416,GaussianNB()
64700,GaussianNB()
110348,GaussianNB()
415980,GaussianNB()
416320,GaussianNB()
81621,GaussianNB()
396496,GaussianNB()
284831,GaussianNB()
19718,GaussianNB()
252899,GaussianNB()
375187,GaussianNB()
16043,GaussianNB()
61816,GaussianNB()
233298,GaussianNB()
413523,GaussianNB()
482870,GaussianNB()
11574,GaussianNB()
323291,GaussianNB()
358961,GaussianNB()
10594,GaussianNB()
307843,GaussianNB()
314937,GaussianNB()
3941,GaussianNB()
35644,GaussianNB()
175149,GaussianNB()
229777,GaussianNB()
225320,GaussianNB()
384630,GaussianNB()
88692,GaussianNB()
96864,GaussianNB()
195367,GaussianNB()
326594,GaussianNB()
150127,GaussianNB()
456894,GaussianNB()
281246,GaussianNB()
236136,GaussianNB()
419780,GaussianNB()
50288,GaussianNB()
389465,GaussianNB()
232629,GaussianNB()
366372,GaussianNB()
350123,GaussianNB()
112055,GaussianNB()
197338,GaussianNB()
290843,GaussianNB()
274897,GaussianNB()
7024,GaussianNB()
79723,GaussianNB()
371759,GaussianNB()
181817,GaussianNB()
83122,GaussianNB()
370260,GaussianNB()
3757,GaussianNB()
137035,GaussianNB()
262044,GaussianNB()
159294,GaussianNB()
434150,GaussianNB()
206060,GaussianNB()
96706,GaussianNB()
212180,GaussianNB()
334583,GaussianNB()
323057,GaussianNB()
366016,GaussianNB()
20564,GaussianNB()
342582,GaussianNB()
192241,GaussianNB()
37304,GaussianNB()
296273,GaussianNB()
145166,GaussianNB()
53654,GaussianNB()
79540,GaussianNB()
293245,GaussianNB()
353439,GaussianNB()
436619,GaussianNB()
168993,GaussianNB()
64206,GaussianNB()
197432,GaussianNB()
455753,GaussianNB()
388757,GaussianNB()
353423,GaussianNB()
205419,GaussianNB()
302423,GaussianNB()
45701,GaussianNB()
308273,GaussianNB()
375868,GaussianNB()
219410,GaussianNB()
11538,GaussianNB()
449998,GaussianNB()
73394,GaussianNB()
389257,GaussianNB()
47110,GaussianNB()
51319,GaussianNB()
422146,GaussianNB()
430816,GaussianNB()
498686,GaussianNB()
96119,GaussianNB()
207736,GaussianNB()
164365,GaussianNB()
10140,GaussianNB()
224506,GaussianNB()
322839,GaussianNB()
279856,GaussianNB()
362061,GaussianNB()
326531,GaussianNB()
136141,GaussianNB()
291388,GaussianNB()
132159,GaussianNB()
322091,GaussianNB()
336889,GaussianNB()
420597,GaussianNB()
273034,GaussianNB()
249024,GaussianNB()
72890,GaussianNB()
233243,GaussianNB()
39523,GaussianNB()
96226,GaussianNB()
83917,GaussianNB()
252013,GaussianNB()
432452,GaussianNB()
191128,GaussianNB()
341385,GaussianNB()
286374,GaussianNB()
81406,GaussianNB()
64638,GaussianNB()
38691,GaussianNB()
82850,GaussianNB()
204670,GaussianNB()
122682,GaussianNB()
469370,GaussianNB()
113391,GaussianNB()
399483,GaussianNB()
8232,GaussianNB()
306861,GaussianNB()
264582,GaussianNB()
341583,GaussianNB()
350626,GaussianNB()
417251,GaussianNB()
133729,GaussianNB()
241746,GaussianNB()
83838,GaussianNB()
240982,GaussianNB()
502379,GaussianNB()
183191,GaussianNB()
56304,GaussianNB()
305579,GaussianNB()
471707,GaussianNB()
499866,GaussianNB()
64023,GaussianNB()
273559,GaussianNB()
115710,GaussianNB()
325540,GaussianNB()
439498,GaussianNB()
11011,GaussianNB()
290783,GaussianNB()
229312,GaussianNB()
368534,GaussianNB()
150620,GaussianNB()
171381,GaussianNB()
10344,GaussianNB()
45526,GaussianNB()
67076,GaussianNB()
481020,GaussianNB()
280479,GaussianNB()
325090,GaussianNB()
119179,GaussianNB()
343806,GaussianNB()
110747,GaussianNB()
112462,GaussianNB()
102641,GaussianNB()
269472,GaussianNB()
54601,GaussianNB()
369472,GaussianNB()
110925,GaussianNB()
342185,GaussianNB()
502684,GaussianNB()
234636,GaussianNB()
320429,GaussianNB()
450366,GaussianNB()
428988,GaussianNB()
175782,GaussianNB()
497301,GaussianNB()
321224,GaussianNB()
176411,GaussianNB()
184511,GaussianNB()
145643,GaussianNB()
147629,GaussianNB()
231987,GaussianNB()
371708,GaussianNB()
63153,GaussianNB()
411174,GaussianNB()
210115,GaussianNB()
15502,GaussianNB()
281700,GaussianNB()
48693,GaussianNB()
312910,GaussianNB()
93730,GaussianNB()
334586,GaussianNB()
145759,GaussianNB()
79648,GaussianNB()
98639,GaussianNB()
136597,GaussianNB()
311839,GaussianNB()
335133,GaussianNB()
130742,GaussianNB()
320564,GaussianNB()
439765,GaussianNB()
171797,GaussianNB()
200829,GaussianNB()
148055,GaussianNB()
113744,GaussianNB()
335236,GaussianNB()
94090,GaussianNB()
44858,GaussianNB()
478439,GaussianNB()
243621,GaussianNB()
35622,GaussianNB()
46034,GaussianNB()
309495,GaussianNB()
180586,GaussianNB()
193484,GaussianNB()
452504,GaussianNB()
32351,GaussianNB()
173493,GaussianNB()
209407,GaussianNB()
138795,GaussianNB()
466611,GaussianNB()
195966,GaussianNB()
107488,GaussianNB()
144857,GaussianNB()
315857,GaussianNB()
161474,GaussianNB()
463758,GaussianNB()
39636,GaussianNB()
250953,GaussianNB()
171526,GaussianNB()
7288,GaussianNB()
174789,GaussianNB()
348715,GaussianNB()
303717,GaussianNB()
230046,GaussianNB()
350243,GaussianNB()
75682,GaussianNB()
277211,GaussianNB()
185548,GaussianNB()
344302,GaussianNB()
244729,GaussianNB()
52253,GaussianNB()
349920,GaussianNB()
169129,GaussianNB()
465044,GaussianNB()
42087,GaussianNB()
412646,GaussianNB()
243030,GaussianNB()
94316,GaussianNB()
188055,GaussianNB()
18464,GaussianNB()
334668,GaussianNB()
115015,GaussianNB()
